"set","n","result","instance","D","runtime","seed"
"GEN-ER",50,28,"50_ep0.25_degree_erdos_10.in",8,2.8673,1512295117245190912
"GEN-ER",50,25,"50_ep0.25_degree_erdos_10.in",9,3.2087,1512295120128951040
"GEN-ER",50,22,"50_ep0.25_degree_erdos_10.in",10,2.7627,1512295123347079680
"GEN-ER",50,46,"50_ep0.15_degree_erdos_4.in",1,1.6264,1512295126143292416
"GEN-ER",50,43,"50_ep0.15_degree_erdos_4.in",2,2.1467,1512295127785777920
"GEN-ER",50,38,"50_ep0.15_degree_erdos_4.in",3,3.7683,1512295129948463872
"GEN-ER",50,34,"50_ep0.15_degree_erdos_4.in",4,4.1264,1512295133725693952
"GEN-ER",50,30,"50_ep0.15_degree_erdos_4.in",5,4.03,1512295137868443136
"GEN-ER",50,24,"50_ep0.15_degree_erdos_4.in",6,4.3549,1512295141907651072
"GEN-ER",50,19,"50_ep0.15_degree_erdos_4.in",7,4.5227,1512295146271805440
"GEN-ER",50,13,"50_ep0.15_degree_erdos_4.in",8,3.4971,1512295150803950848
"GEN-ER",50,8,"50_ep0.15_degree_erdos_4.in",9,3.3614,1512295154310266368
"GEN-ER",50,4,"50_ep0.15_degree_erdos_4.in",10,2.5124,1512295157687733248
"GEN-ER",50,47,"50_ep0.2_degree_erdos_4.in",1,1.6864,1512295160231920896
"GEN-ER",50,43,"50_ep0.2_degree_erdos_4.in",2,1.742,1512295161934036224
"GEN-ER",50,40,"50_ep0.2_degree_erdos_4.in",3,1.9833,1512295163685089792
"GEN-ER",50,37,"50_ep0.2_degree_erdos_4.in",4,1.9718,1512295165684309760
"GEN-ER",50,34,"50_ep0.2_degree_erdos_4.in",5,3.2918,1512295167665280512
"GEN-ER",50,31,"50_ep0.2_degree_erdos_4.in",6,3.2506,1512295170973432320
"GEN-ER",50,28,"50_ep0.2_degree_erdos_4.in",7,3.6907,1512295174238291968
"GEN-ER",50,25,"50_ep0.2_degree_erdos_4.in",8,4.0331,1512295177938225664
"GEN-ER",50,21,"50_ep0.2_degree_erdos_4.in",9,3.9077,1512295181985600000
"GEN-ER",50,17,"50_ep0.2_degree_erdos_4.in",10,3.8997,1512295185902502912
"GEN-ER",50,47,"50_ep0.15_degree_erdos_2.in",1,1.9016,1512295189818814720
"GEN-ER",50,42,"50_ep0.15_degree_erdos_2.in",2,2.343,1512295191735252992
"GEN-ER",50,38,"50_ep0.15_degree_erdos_2.in",3,4.541,1512295194087258880
"GEN-ER",50,33,"50_ep0.15_degree_erdos_2.in",4,4.2615,1512295198637527296
"GEN-ER",50,27,"50_ep0.15_degree_erdos_2.in",5,5.4065,1512295202908109312
"GEN-ER",50,21,"50_ep0.15_degree_erdos_2.in",6,6.6137,1512295208324096000
"GEN-ER",50,13,"50_ep0.15_degree_erdos_2.in",7,2.946,1512295214954135808
"GEN-ER",50,8,"50_ep0.15_degree_erdos_2.in",8,2.9289,1512295217909556992
"GEN-ER",50,5,"50_ep0.15_degree_erdos_2.in",9,2.6498,1512295220854481152
"GEN-ER",50,4,"50_ep0.15_degree_erdos_2.in",10,2.2494,1512295223513318912
"GEN-ER",50,46,"50_ep0.15_degree_erdos_1.in",1,1.1834,1512295225772122880
"GEN-ER",50,43,"50_ep0.15_degree_erdos_1.in",2,2.4628,1512295226964404736
"GEN-ER",50,39,"50_ep0.15_degree_erdos_1.in",3,3.5005,1512295229443195904
"GEN-ER",50,34,"50_ep0.15_degree_erdos_1.in",4,3.8817,1512295232952743936
"GEN-ER",50,29,"50_ep0.15_degree_erdos_1.in",5,4.6966,1512295236843683584
"GEN-ER",50,21,"50_ep0.15_degree_erdos_1.in",6,4.4814,1512295241556785408
"GEN-ER",50,15,"50_ep0.15_degree_erdos_1.in",7,2.6804,1512295246052376832
"GEN-ER",50,10,"50_ep0.15_degree_erdos_1.in",8,2.5735,1.512295248742e+18
"GEN-ER",50,6,"50_ep0.15_degree_erdos_1.in",9,2.8564,1512295251331616768
"GEN-ER",50,4,"50_ep0.15_degree_erdos_1.in",10,2.3565,1512295254197092096
"GEN-ER",50,47,"50_ep0.15_degree_erdos_3.in",1,1.4411,1512295256563207168
"GEN-ER",50,43,"50_ep0.15_degree_erdos_3.in",2,2.9453,1512295258013215232
"GEN-ER",50,39,"50_ep0.15_degree_erdos_3.in",3,3.9515,1512295260974710272
"GEN-ER",50,34,"50_ep0.15_degree_erdos_3.in",4,4.738,1512295264942538496
"GEN-ER",50,29,"50_ep0.15_degree_erdos_3.in",5,5.258,1512295269689762304
"GEN-ER",50,23,"50_ep0.15_degree_erdos_3.in",6,6.037,1512295274956921600
"GEN-ER",50,16,"50_ep0.15_degree_erdos_3.in",7,4.0045,1512295281010651648
"GEN-ER",50,11,"50_ep0.15_degree_erdos_3.in",8,3.5621,1512295285024456960
"GEN-ER",50,6,"50_ep0.15_degree_erdos_3.in",9,2.892,1512295288599871744
"GEN-ER",50,4,"50_ep0.15_degree_erdos_3.in",10,2.3243,1512295291501265152
"GEN-ER",50,47,"50_ep0.15_degree_erdos_9.in",1,1.6726,1512295293857731072
"GEN-ER",50,43,"50_ep0.15_degree_erdos_9.in",2,1.7865,1512295295545854976
"GEN-ER",50,39,"50_ep0.15_degree_erdos_9.in",3,2.4592,1512295297348263680
"GEN-ER",50,36,"50_ep0.15_degree_erdos_9.in",4,3.2924,1512295299822285824
"GEN-ER",50,32,"50_ep0.15_degree_erdos_9.in",5,3.6203,1512295303130918144
"GEN-ER",50,27,"50_ep0.15_degree_erdos_9.in",6,3.7312,1512295306767355392
"GEN-ER",50,23,"50_ep0.15_degree_erdos_9.in",7,4.3356,1512295310514589184
"GEN-ER",50,18,"50_ep0.15_degree_erdos_9.in",8,2.733,1512295314864168960
"GEN-ER",50,14,"50_ep0.15_degree_erdos_9.in",9,2.7049,1512295317606449920
"GEN-ER",50,10,"50_ep0.15_degree_erdos_9.in",10,2.9251,1512295320327394560
"GEN-ER",50,47,"50_ep0.25_degree_erdos_2.in",1,1.8034,1512295323268750080
"GEN-ER",50,44,"50_ep0.25_degree_erdos_2.in",2,1.6724,1512295325088424192
"GEN-ER",50,42,"50_ep0.25_degree_erdos_2.in",3,2.4375,1512295326776732160
"GEN-ER",50,38,"50_ep0.25_degree_erdos_2.in",4,2.5174,1512295329230394368
"GEN-ER",50,35,"50_ep0.25_degree_erdos_2.in",5,3.4583,1512295331761176576
"GEN-ER",50,32,"50_ep0.25_degree_erdos_2.in",6,3.5204,1512295335228716544
"GEN-ER",50,30,"50_ep0.25_degree_erdos_2.in",7,4.5878,1512295338758331648
"GEN-ER",50,26,"50_ep0.25_degree_erdos_2.in",8,4.2181,1512295343362821632
"GEN-ER",50,23,"50_ep0.25_degree_erdos_2.in",9,4.6104,1512295347597585920
"GEN-ER",50,19,"50_ep0.25_degree_erdos_2.in",10,5.2676,1512295352224721408
"GEN-ER",50,47,"50_ep0.15_degree_erdos_7.in",1,1.5508,1512295357509457408
"GEN-ER",50,43,"50_ep0.15_degree_erdos_7.in",2,2.3453,1512295359069191168
"GEN-ER",50,38,"50_ep0.15_degree_erdos_7.in",3,4.3499,1512295361424891648
"GEN-ER",50,33,"50_ep0.15_degree_erdos_7.in",4,5.3231,1512295365791068928
"GEN-ER",50,28,"50_ep0.15_degree_erdos_7.in",5,5.1281,1512295371127039232
"GEN-ER",50,21,"50_ep0.15_degree_erdos_7.in",6,5.6438,1512295376264382464
"GEN-ER",50,13,"50_ep0.15_degree_erdos_7.in",7,5.1856,1512295381917538560
"GEN-ER",50,8,"50_ep0.15_degree_erdos_7.in",8,2.9378,1512295387112583168
"GEN-ER",50,4,"50_ep0.15_degree_erdos_7.in",9,2.2369,1512295390059363328
"GEN-ER",50,3,"50_ep0.15_degree_erdos_7.in",10,1.7715,1512295392305489920
"GEN-ER",50,47,"50_ep0.2_degree_erdos_5.in",1,1.4517,1512295394103338752
"GEN-ER",50,43,"50_ep0.2_degree_erdos_5.in",2,1.6163,1512295395564182528
"GEN-ER",50,40,"50_ep0.2_degree_erdos_5.in",3,1.519,1512295397189618432
"GEN-ER",50,37,"50_ep0.2_degree_erdos_5.in",4,2.2805,1512295398724610816
"GEN-ER",50,33,"50_ep0.2_degree_erdos_5.in",5,2.3181,1512295401021133312
"GEN-ER",50,31,"50_ep0.2_degree_erdos_5.in",6,3.2092,1512295403355530752
"GEN-ER",50,28,"50_ep0.2_degree_erdos_5.in",7,3.0366,1512295406581179904
"GEN-ER",50,25,"50_ep0.2_degree_erdos_5.in",8,3.6195,1512295409627232256
"GEN-ER",50,21,"50_ep0.2_degree_erdos_5.in",9,4.2549,1512295413263216384
"GEN-ER",50,18,"50_ep0.2_degree_erdos_5.in",10,3.4011,1512295417532737536
"GEN-ER",50,47,"50_ep0.15_degree_erdos_6.in",1,1.5542,1512295420950639104
"GEN-ER",50,43,"50_ep0.15_degree_erdos_6.in",2,2.0743,1512295422513802752
"GEN-ER",50,39,"50_ep0.15_degree_erdos_6.in",3,3.2807,1512295424597277952
"GEN-ER",50,35,"50_ep0.15_degree_erdos_6.in",4,5.1191,1512295427893294592
"GEN-ER",50,30,"50_ep0.15_degree_erdos_6.in",5,4.8668,1512295433026502656
"GEN-ER",50,26,"50_ep0.15_degree_erdos_6.in",6,5.227,1512295437909392384
"GEN-ER",50,21,"50_ep0.15_degree_erdos_6.in",7,3.8377,1512295443145594624
"GEN-ER",50,16,"50_ep0.15_degree_erdos_6.in",8,4.0687,1512295446992506880
"GEN-ER",50,12,"50_ep0.15_degree_erdos_6.in",9,3.6414,1512295451077686784
"GEN-ER",50,7,"50_ep0.15_degree_erdos_6.in",10,2.9386,1512295454735248384
"GEN-ER",50,47,"50_ep0.25_degree_erdos_4.in",1,1.5171,1512295457683687424
"GEN-ER",50,44,"50_ep0.25_degree_erdos_4.in",2,1.8192,1512295459216779520
"GEN-ER",50,41,"50_ep0.25_degree_erdos_4.in",3,2.175,1512295461052265984
"GEN-ER",50,38,"50_ep0.25_degree_erdos_4.in",4,2.3516,1512295463243169792
"GEN-ER",50,36,"50_ep0.25_degree_erdos_4.in",5,2.5528,1512295465603992576
"GEN-ER",50,33,"50_ep0.25_degree_erdos_4.in",6,2.9477,1512295468166057728
"GEN-ER",50,30,"50_ep0.25_degree_erdos_4.in",7,3.0718,1512295471130501120
"GEN-ER",50,26,"50_ep0.25_degree_erdos_4.in",8,3.2401,1512295474211453184
"GEN-ER",50,23,"50_ep0.25_degree_erdos_4.in",9,3.5788,1512295477468117504
"GEN-ER",50,20,"50_ep0.25_degree_erdos_4.in",10,3.0625,1512295481063525376
"GEN-ER",50,47,"50_ep0.25_degree_erdos_7.in",1,1.4739,1512295484135507456
"GEN-ER",50,45,"50_ep0.25_degree_erdos_7.in",2,1.4641,1512295485618443520
"GEN-ER",50,42,"50_ep0.25_degree_erdos_7.in",3,1.6926,1512295487092763136
"GEN-ER",50,39,"50_ep0.25_degree_erdos_7.in",4,2.3717,1512295488801588736
"GEN-ER",50,36,"50_ep0.25_degree_erdos_7.in",5,2.363,1512295491189590784
"GEN-ER",50,33,"50_ep0.25_degree_erdos_7.in",6,3.303,1512295493568979200
"GEN-ER",50,31,"50_ep0.25_degree_erdos_7.in",7,3.0901,1512295496886099712
"GEN-ER",50,28,"50_ep0.25_degree_erdos_7.in",8,3.9305,1512295499985636608
"GEN-ER",50,25,"50_ep0.25_degree_erdos_7.in",9,4.5177,1512295503932741632
"GEN-ER",50,23,"50_ep0.25_degree_erdos_7.in",10,4.1218,1512295508466958848
"GEN-ER",50,47,"50_ep0.2_degree_erdos_9.in",1,1.5328,1512295512605670656
"GEN-ER",50,44,"50_ep0.2_degree_erdos_9.in",2,1.5795,1512295514147274496
"GEN-ER",50,40,"50_ep0.2_degree_erdos_9.in",3,2.448,1512295515736277760
"GEN-ER",50,36,"50_ep0.2_degree_erdos_9.in",4,3.0692,1512295518193413120
"GEN-ER",50,33,"50_ep0.2_degree_erdos_9.in",5,4.436,1512295521278720256
"GEN-ER",50,29,"50_ep0.2_degree_erdos_9.in",6,7.2229,1512295525724033280
"GEN-ER",50,25,"50_ep0.2_degree_erdos_9.in",7,6.2866,1512295532962105856
"GEN-ER",50,20,"50_ep0.2_degree_erdos_9.in",8,5.1734,1512295539265532160
"GEN-ER",50,15,"50_ep0.2_degree_erdos_9.in",9,5.4827,1512295544454866944
"GEN-ER",50,10,"50_ep0.2_degree_erdos_9.in",10,3.7906,1512295549954153472
"GEN-ER",50,47,"50_ep0.15_degree_erdos_10.in",1,1.7775,1512295553776346112
"GEN-ER",50,43,"50_ep0.15_degree_erdos_10.in",2,1.8771,1512295555569358080
"GEN-ER",50,39,"50_ep0.15_degree_erdos_10.in",3,3.7135,1512295557455544832
"GEN-ER",50,35,"50_ep0.15_degree_erdos_10.in",4,4.7521,1512295561185053184
"GEN-ER",50,30,"50_ep0.15_degree_erdos_10.in",5,3.6968,1512295565947960320
"GEN-ER",50,25,"50_ep0.15_degree_erdos_10.in",6,4.4829,1512295569653928960
"GEN-ER",50,19,"50_ep0.15_degree_erdos_10.in",7,4.5354,1512295574152876288
"GEN-ER",50,13,"50_ep0.15_degree_erdos_10.in",8,4.0524,1512295578704432384
"GEN-ER",50,6,"50_ep0.15_degree_erdos_10.in",9,2.9372,1512295582773044480
"GEN-ER",50,4,"50_ep0.15_degree_erdos_10.in",10,2.2773,1512295585719330560
"GEN-ER",50,47,"50_ep0.2_degree_erdos_3.in",1,1.6097,1512295588012864512
"GEN-ER",50,44,"50_ep0.2_degree_erdos_3.in",2,1.9297,1512295589631495680
"GEN-ER",50,40,"50_ep0.2_degree_erdos_3.in",3,3.0468,1512295591577200896
"GEN-ER",50,37,"50_ep0.2_degree_erdos_3.in",4,3.3789,1512295594640424704
"GEN-ER",50,33,"50_ep0.2_degree_erdos_3.in",5,3.696,1512295598028435712
"GEN-ER",50,29,"50_ep0.2_degree_erdos_3.in",6,4.2504,1512295601733752064
"GEN-ER",50,25,"50_ep0.2_degree_erdos_3.in",7,5.1315,1512295605997482240
"GEN-ER",50,20,"50_ep0.2_degree_erdos_3.in",8,4.866,1512295611138446080
"GEN-ER",50,14,"50_ep0.2_degree_erdos_3.in",9,4.6676,1512295616017969664
"GEN-ER",50,10,"50_ep0.2_degree_erdos_3.in",10,4.3773,1512295620694972928
"GEN-ER",50,47,"50_ep0.25_degree_erdos_6.in",1,1.5675,1512295625087248128
"GEN-ER",50,44,"50_ep0.25_degree_erdos_6.in",2,1.8667,1512295626663862016
"GEN-ER",50,41,"50_ep0.25_degree_erdos_6.in",3,2.2983,1512295628546500096
"GEN-ER",50,38,"50_ep0.25_degree_erdos_6.in",4,2.6152,1512295630861246464
"GEN-ER",50,34,"50_ep0.25_degree_erdos_6.in",5,2.8399,1512295633492837888
"GEN-ER",50,31,"50_ep0.25_degree_erdos_6.in",6,3.4258,1512295636342234624
"GEN-ER",50,28,"50_ep0.25_degree_erdos_6.in",7,3.0759,1512295639777182464
"GEN-ER",50,25,"50_ep0.25_degree_erdos_6.in",8,3.9821,1512295642862243584
"GEN-ER",50,21,"50_ep0.25_degree_erdos_6.in",9,4.745,1512295646854964736
"GEN-ER",50,17,"50_ep0.25_degree_erdos_6.in",10,4.3067,1512295651616766976
"GEN-ER",50,47,"50_ep0.25_degree_erdos_3.in",1,1.5874,1512295655935545088
"GEN-ER",50,44,"50_ep0.25_degree_erdos_3.in",2,1.684,1512295657532161280
"GEN-ER",50,41,"50_ep0.25_degree_erdos_3.in",3,1.5554,1512295659225022208
"GEN-ER",50,39,"50_ep0.25_degree_erdos_3.in",4,1.9094,1512295660789367296
"GEN-ER",50,36,"50_ep0.25_degree_erdos_3.in",5,2.9289,1512295662708089856
"GEN-ER",50,33,"50_ep0.25_degree_erdos_3.in",6,3.5382,1512295665653444608
"GEN-ER",50,31,"50_ep0.25_degree_erdos_3.in",7,3.1001,1512295669208029696
"GEN-ER",50,27,"50_ep0.25_degree_erdos_3.in",8,4.6633,1512295672324924416
"GEN-ER",50,24,"50_ep0.25_degree_erdos_3.in",9,4.5051,1512295677004915456
"GEN-ER",50,21,"50_ep0.25_degree_erdos_3.in",10,4.2862,1512295681526858496
"GEN-ER",50,46,"50_ep0.15_degree_erdos_8.in",1,1.8695,1512295685830056704
"GEN-ER",50,42,"50_ep0.15_degree_erdos_8.in",2,1.7704,1512295687708502272
"GEN-ER",50,38,"50_ep0.15_degree_erdos_8.in",3,2.9428,1512295689494635264
"GEN-ER",50,34,"50_ep0.15_degree_erdos_8.in",4,4.5993,1512295692446669824
"GEN-ER",50,30,"50_ep0.15_degree_erdos_8.in",5,3.1793,1512295697062363648
"GEN-ER",50,26,"50_ep0.15_degree_erdos_8.in",6,5.1126,1512295700250882560
"GEN-ER",50,21,"50_ep0.15_degree_erdos_8.in",7,3.6066,1512295705379600384
"GEN-ER",50,17,"50_ep0.15_degree_erdos_8.in",8,3.6002,1512295709002252032
"GEN-ER",50,14,"50_ep0.15_degree_erdos_8.in",9,4.0926,1512295712619282944
"GEN-ER",50,10,"50_ep0.15_degree_erdos_8.in",10,3.1353,1512295716720905472
"GEN-ER",50,47,"50_ep0.25_degree_erdos_5.in",1,1.6166,1512295719872732160
"GEN-ER",50,44,"50_ep0.25_degree_erdos_5.in",2,1.6086,1512295721498585600
"GEN-ER",50,41,"50_ep0.25_degree_erdos_5.in",3,2.052,1512295723116347136
"GEN-ER",50,39,"50_ep0.25_degree_erdos_5.in",4,2.5789,1512295725184928000
"GEN-ER",50,35,"50_ep0.25_degree_erdos_5.in",5,2.7645,1512295727780117248
"GEN-ER",50,32,"50_ep0.25_degree_erdos_5.in",6,3.4497,1512295730553770496
"GEN-ER",50,28,"50_ep0.25_degree_erdos_5.in",7,3.9754,1512295734020065792
"GEN-ER",50,24,"50_ep0.25_degree_erdos_5.in",8,3.2126,1512295738012399616
"GEN-ER",50,20,"50_ep0.25_degree_erdos_5.in",9,3.3703,1512295741234372096
"GEN-ER",50,18,"50_ep0.25_degree_erdos_5.in",10,3.0539,1512295744621300224
"GEN-ER",50,47,"50_ep0.2_degree_erdos_1.in",1,1.4409,1.512295747685e+18
"GEN-ER",50,43,"50_ep0.2_degree_erdos_1.in",2,1.7963,1512295749141552896
"GEN-ER",50,40,"50_ep0.2_degree_erdos_1.in",3,2.5119,1512295750953814272
"GEN-ER",50,36,"50_ep0.2_degree_erdos_1.in",4,3.4774,1512295753481972480
"GEN-ER",50,33,"50_ep0.2_degree_erdos_1.in",5,3.4948,1512295756975680256
"GEN-ER",50,29,"50_ep0.2_degree_erdos_1.in",6,4.5141,1512295760479808256
"GEN-ER",50,25,"50_ep0.2_degree_erdos_1.in",7,4.7005,1512295765003012096
"GEN-ER",50,20,"50_ep0.2_degree_erdos_1.in",8,3.6875,1512295769712796160
"GEN-ER",50,16,"50_ep0.2_degree_erdos_1.in",9,4.0865,1512295773409538304
"GEN-ER",50,11,"50_ep0.2_degree_erdos_1.in",10,4.3782,1512295777505348864
"GEN-ER",50,47,"50_ep0.25_degree_erdos_1.in",1,1.2531,1512295781893071104
"GEN-ER",50,45,"50_ep0.25_degree_erdos_1.in",2,1.6035,1512295783155356160
"GEN-ER",50,42,"50_ep0.25_degree_erdos_1.in",3,1.9776,1512295784774767616
"GEN-ER",50,39,"50_ep0.25_degree_erdos_1.in",4,2.1771,1512295786761694976
"GEN-ER",50,37,"50_ep0.25_degree_erdos_1.in",5,3.3063,1512295788952196352
"GEN-ER",50,34,"50_ep0.25_degree_erdos_1.in",6,3.6534,1512295792274975488
"GEN-ER",50,30,"50_ep0.25_degree_erdos_1.in",7,3.7419,1512295795937813504
"GEN-ER",50,27,"50_ep0.25_degree_erdos_1.in",8,4.034,1512295799696450560
"GEN-ER",50,24,"50_ep0.25_degree_erdos_1.in",9,3.6053,1512295803747221504
"GEN-ER",50,21,"50_ep0.25_degree_erdos_1.in",10,4.2011,1512295807369272576
"GEN-ER",50,47,"50_ep0.2_degree_erdos_2.in",1,1.4646,1512295811580248064
"GEN-ER",50,43,"50_ep0.2_degree_erdos_2.in",2,1.3807,1512295813053581056
"GEN-ER",50,40,"50_ep0.2_degree_erdos_2.in",3,1.6321,1512295814443206656
"GEN-ER",50,37,"50_ep0.2_degree_erdos_2.in",4,2.0132,1512295816084513536
"GEN-ER",50,33,"50_ep0.2_degree_erdos_2.in",5,2.7164,1512295818107036672
"GEN-ER",50,30,"50_ep0.2_degree_erdos_2.in",6,3.8206,1512295820839578880
"GEN-ER",50,27,"50_ep0.2_degree_erdos_2.in",7,3.9846,1512295824676601344
"GEN-ER",50,24,"50_ep0.2_degree_erdos_2.in",8,3.4932,1512295828670371840
"GEN-ER",50,19,"50_ep0.2_degree_erdos_2.in",9,3.4179,1512295832172806912
"GEN-ER",50,14,"50_ep0.2_degree_erdos_2.in",10,4.5132,1512295835599883776
"GEN-ER",50,47,"50_ep0.2_degree_erdos_7.in",1,1.5067,1.51229584013e+18
"GEN-ER",50,44,"50_ep0.2_degree_erdos_7.in",2,1.6434,1512295841645526528
"GEN-ER",50,40,"50_ep0.2_degree_erdos_7.in",3,2.6846,1512295843297886464
"GEN-ER",50,37,"50_ep0.2_degree_erdos_7.in",4,4.5598,1512295845998796800
"GEN-ER",50,33,"50_ep0.2_degree_erdos_7.in",5,4.8295,1512295850568237056
"GEN-ER",50,29,"50_ep0.2_degree_erdos_7.in",6,5.1248,1512295855413439488
"GEN-ER",50,25,"50_ep0.2_degree_erdos_7.in",7,4.7035,1512295860554441472
"GEN-ER",50,21,"50_ep0.2_degree_erdos_7.in",8,4.7141,1512295865273943040
"GEN-ER",50,16,"50_ep0.2_degree_erdos_7.in",9,3.798,1512295870001818624
"GEN-ER",50,12,"50_ep0.2_degree_erdos_7.in",10,4.2522,1512295873815897600
"GEN-ER",50,47,"50_ep0.25_degree_erdos_8.in",1,1.7808,1512295878085039360
"GEN-ER",50,45,"50_ep0.25_degree_erdos_8.in",2,1.8434,1512295879874756864
"GEN-ER",50,42,"50_ep0.25_degree_erdos_8.in",3,1.9562,1512295881734130688
"GEN-ER",50,39,"50_ep0.25_degree_erdos_8.in",4,2.0739,1512295883699250688
"GEN-ER",50,37,"50_ep0.25_degree_erdos_8.in",5,3.1541,1512295885789644032
"GEN-ER",50,34,"50_ep0.25_degree_erdos_8.in",6,3.6209,1.512295888958e+18
"GEN-ER",50,32,"50_ep0.25_degree_erdos_8.in",7,3.1252,1512295892592249088
"GEN-ER",50,29,"50_ep0.25_degree_erdos_8.in",8,4.0694,1512295895726906368
"GEN-ER",50,25,"50_ep0.25_degree_erdos_8.in",9,3.1304,1512295899805643264
"GEN-ER",50,22,"50_ep0.25_degree_erdos_8.in",10,4.4083,1512295902952752384
"GEN-ER",50,48,"50_ep0.25_degree_erdos_9.in",1,1.3925,1.512295907376e+18
"GEN-ER",50,45,"50_ep0.25_degree_erdos_9.in",2,1.3309,1512295908777203200
"GEN-ER",50,42,"50_ep0.25_degree_erdos_9.in",3,1.7276,1512295910117174272
"GEN-ER",50,40,"50_ep0.25_degree_erdos_9.in",4,1.8561,1512295911854779392
"GEN-ER",50,37,"50_ep0.25_degree_erdos_9.in",5,3.162,1512295913727302144
"GEN-ER",50,35,"50_ep0.25_degree_erdos_9.in",6,3.7325,1512295916905847296
"GEN-ER",50,32,"50_ep0.25_degree_erdos_9.in",7,4.9011,1512295920654665728
"GEN-ER",50,28,"50_ep0.25_degree_erdos_9.in",8,4.0583,1512295925572542720
"GEN-ER",50,26,"50_ep0.25_degree_erdos_9.in",9,3.7004,1512295929647377408
"GEN-ER",50,23,"50_ep0.25_degree_erdos_9.in",10,3.8234,1512295933364527872
"GEN-ER",50,46,"50_ep0.15_degree_erdos_5.in",1,1.3825,1512295937218171392
"GEN-ER",50,42,"50_ep0.15_degree_erdos_5.in",2,2.2999,1512295938609530112
"GEN-ER",50,38,"50_ep0.15_degree_erdos_5.in",3,3.1514,1512295940925609216
"GEN-ER",50,33,"50_ep0.15_degree_erdos_5.in",4,5.0298,1512295944085662720
"GEN-ER",50,28,"50_ep0.15_degree_erdos_5.in",5,4.3981,1512295949127643648
"GEN-ER",50,21,"50_ep0.15_degree_erdos_5.in",6,2.5922,1512295953538861312
"GEN-ER",50,17,"50_ep0.15_degree_erdos_5.in",7,2.7794,1512295956140350464
"GEN-ER",50,13,"50_ep0.15_degree_erdos_5.in",8,2.7139,1512295958936019968
"GEN-ER",50,9,"50_ep0.15_degree_erdos_5.in",9,2.4117,1512295961659172864
"GEN-ER",50,6,"50_ep0.15_degree_erdos_5.in",10,2.4227,1512295964080142592
"GEN-ER",50,47,"50_ep0.2_degree_erdos_8.in",1,1.4383,1512295966521820416
"GEN-ER",50,44,"50_ep0.2_degree_erdos_8.in",2,1.6246,1512295967970160128
"GEN-ER",50,41,"50_ep0.2_degree_erdos_8.in",3,2.1666,1512295969603923456
"GEN-ER",50,38,"50_ep0.2_degree_erdos_8.in",4,2.7997,1512295971784627200
"GEN-ER",50,34,"50_ep0.2_degree_erdos_8.in",5,3.1242,1512295974600457472
"GEN-ER",50,31,"50_ep0.2_degree_erdos_8.in",6,2.803,1512295977733861376
"GEN-ER",50,27,"50_ep0.2_degree_erdos_8.in",7,3.6372,1512295980553140992
"GEN-ER",50,24,"50_ep0.2_degree_erdos_8.in",8,4.3761,1512295984203912960
"GEN-ER",50,19,"50_ep0.2_degree_erdos_8.in",9,5.1179,1512295988596688640
"GEN-ER",50,15,"50_ep0.2_degree_erdos_8.in",10,3.9649,1512295993724011776
"GEN-BA",300,297,"300_ep5_degree_social_8.sin",1,8.9259,1512295997793396736
"GEN-BA",300,293,"300_ep5_degree_social_8.sin",2,11.8576,1512296006779823104
"GEN-BA",300,289,"300_ep5_degree_social_8.sin",3,133.5152,1512296018699322368
"GEN-BA",300,286,"300_ep5_degree_social_8.sin",4,178.4732,1512296152280919808
"GEN-BA",300,282,"300_ep5_degree_social_8.sin",5,334.7622,1512296330829536256
"GEN-BA",300,278,"300_ep5_degree_social_8.sin",6,501.8976,1512296665666624256
"GEN-BA",300,274,"300_ep5_degree_social_8.sin",7,600.2336,1512297167641088768
"GEN-BA",300,269,"300_ep5_degree_social_8.sin",8,581.991,1512297767949909504
"GEN-BA",300,265,"300_ep5_degree_social_8.sin",9,600.1457,1512298350016593408
"GEN-BA",300,260,"300_ep5_degree_social_8.sin",10,600.1616,1512298950241168896
"GEN-BA",300,296,"300_ep4_degree_social_2.sin",1,9.2303,1512299550480831488
"GEN-BA",300,292,"300_ep4_degree_social_2.sin",2,10.8809,1512299559770911232
"GEN-BA",300,288,"300_ep4_degree_social_2.sin",3,40.1285,1512299570768803328
"GEN-BA",300,283,"300_ep4_degree_social_2.sin",4,57.1337,1512299610973126912
"GEN-BA",300,278,"300_ep4_degree_social_2.sin",5,71.9421,1512299668181053952
"GEN-BA",300,273,"300_ep4_degree_social_2.sin",6,90.8776,1512299740197874944
"GEN-BA",300,269,"300_ep4_degree_social_2.sin",7,121.9135,1512299831135378688
"GEN-BA",300,264,"300_ep4_degree_social_2.sin",8,97.8211,1512299953123473152
"GEN-BA",300,259,"300_ep4_degree_social_2.sin",9,227.8407,1512300051019697920
"GEN-BA",300,254,"300_ep4_degree_social_2.sin",10,145.5223,1512300278924381696
"GEN-BA",300,297,"300_ep5_degree_social_2.sin",1,8.6583,1512300424542424064
"GEN-BA",300,293,"300_ep5_degree_social_2.sin",2,11.4397,1512300433261789696
"GEN-BA",300,289,"300_ep5_degree_social_2.sin",3,29.0917,1512300444808178944
"GEN-BA",300,286,"300_ep5_degree_social_2.sin",4,545.5812,1512300473984591360
"GEN-BA",300,282,"300_ep5_degree_social_2.sin",5,384.6747,1512301019673678080
